movie_id,title,runtime,rating_encoded,is_korean,genre,open_month,open_day_of_week,is_summer,is_winter,is_holiday_release,holiday_nearby_count,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,cast_max_star_power,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,same_week_releases,market_avg_audi_7d,total_audience,log_audience,hit_class
20144641,판도라,135.0,1,1,드라마,12.0,2.0,0,1,0,0,0.0,0,2477.0,0,4299.0,0.0,0,0.0,0,0,305076.0714285714,4559238,15.332666281598645,2
20152371,"당신, 거기 있어줄래요",110.0,1,1,판타지,12.0,2.0,0,1,0,0,0.0,0,638144.0,1,1275633.0,0.0,0,0.0,0,0,305076.0714285714,1162529,13.966109222562281,2
20161725,마스터,142.0,2,1,액션,12.0,2.0,0,1,0,0,0.0,0,4559238.0,0,4559238.0,0.0,0,0.0,0,0,305076.0714285714,7138983,15.781081027271833,3
20161872,너의 이름은.,106.0,1,0,애니메이션,1.0,2.0,0,1,0,0,60577.0,2,0.0,0,0.0,0.0,0,0.0,0,3,620915.6666666666,3962543,15.19239680120697,2
20162025,씽,107.0,0,0,애니메이션,12.0,2.0,0,1,0,0,0.0,0,9587810.0,1,10380296.0,1891117.8,5,0.0,0,0,305076.0714285714,1720878,14.358345764761468,2
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94.0,0,0,애니메이션,12.0,3.0,0,1,0,0,578041.0,1,0.0,0,0.0,859337.0,1,0.0,0,0,305076.0714285714,256687,12.455616618590858,1
20162727,루돌프와 많이있어,88.0,0,0,애니메이션,12.0,2.0,0,1,0,0,417364.0,2,0.0,0,0.0,522976.0,3,0.0,0,0,305076.0714285714,158860,11.975784885018122,1
20163183,로그 원: 스타워즈 스토리,133.0,1,0,액션,12.0,2.0,0,1,0,0,0.0,0,0.0,0,0.0,4464036.285714285,7,0.0,0,0,305076.0714285714,999527,13.81503844653721,1
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,103.0,0,0,애니메이션,12.0,2.0,0,1,0,0,0.0,0,0.0,0,0.0,445319.5,6,0.0,0,0,305076.0714285714,62699,11.046116726621012,0
20167904,라라랜드,127.0,1,0,드라마,12.0,2.0,0,1,0,0,1717596.0,1,1071390.75,1,1717596.0,1246741.0,3,0.0,0,0,305076.0714285714,3768585,15.142210422756234,2
19890291,해리가 샐리를 만났을 때,95.0,2,0,코미디,11.0,5.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,305076.0714285714,16098,9.686512437242294,0
20161763,"나, 다니엘 블레이크",100.0,1,0,드라마,12.0,3.0,0,1,0,0,0.0,0,0.0,0,0.0,153013.0,2,0.0,0,0,305076.0714285714,60390,11.0085953661978,0
20163014,7년-그들이 없는 언론,110.0,1,1,다큐멘터리,1.0,3.0,0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,593285.5714285715,2473,7.813591552952433,0
20150966,사랑하기 때문에,110.0,1,1,코미디,1.0,2.0,0,1,0,0,0.0,0,7138983.0,0,7138983.0,0.0,0,0.0,0,3,620915.6666666666,338588,12.732542261443486,1
20151181,여교사,96.0,3,1,드라마,1.0,2.0,0,1,0,0,852863.0,1,20055.0,0,20055.0,0.0,0,0.0,0,3,620915.6666666666,102934,11.541853000043409,1
20161084,패신저스,116.0,1,0,어드벤처,1.0,2.0,0,1,0,0,0.0,0,1329992.0,0,1329992.0,1862744.5,6,0.0,0,3,620915.6666666666,666285,13.409474286773527,1
20165153,눈의 여왕 3: 눈과 불의 마법대결,89.0,0,0,애니메이션,1.0,2.0,0,1,0,0,0.0,0,0.0,0,0.0,558012.0,2,0.0,0,3,620915.6666666666,356670,12.784569067228885,1
20164421,어쌔신 크리드,115.0,2,0,액션,1.0,2.0,0,1,0,0,0.0,0,2160071.6666666665,1,2160071.6666666665,2830254.0,6,0.0,0,1,612791.8571428572,342519,12.744085329140129,1
20168324,반지의 제왕 : 반지원정대 (확장판),228.0,1,0,판타지,1.0,2.0,0,1,0,0,1183851.8,5,2147544.5,3,2827126.0,732665.1,10,0.0,0,1,612791.8571428572,5852,8.67470962929122,0
20168381,얼라이드,123.0,2,0,스릴러,1.0,2.0,0,1,0,0,24551.0,1,1091240.3333333333,1,2160071.6666666665,639113.0,1,0.0,0,1,612791.8571428572,509407,13.141004546154862,1
20165443,모아나,113.0,0,0,애니메이션,1.0,3.0,0,1,0,0,0.0,0,999527.0,0,999527.0,4030972.625,8,0.0,0,1,593285.5714285715,2276667,14.63822352853023,2
20151228,공조,125.0,2,1,액션,1.0,2.0,0,1,0,0,0.0,0,1806748.3333333333,1,4559238.0,0.0,0,0.0,0,0,527934.1428571428,7804820,15.870252177652025,3
20151229,더 킹,134.0,2,1,범죄,1.0,2.0,0,1,0,0,0.0,0,2880033.3333333335,1,7138983.0,0.0,0,0.0,0,0,527934.1428571428,5304371,15.484041944135045,3
20163845,터닝메카드W: 블랙미러의 부활,72.0,0,1,애니메이션,1.0,2.0,0,1,0,0,0.0,0,660694.5,0,1162529.0,93780.75,4,0.0,0,0,527934.1428571428,422855,12.954786974538575,1
20168664,반지의 제왕 : 두개의 탑 (확장판),235.0,1,0,판타지,1.0,2.0,0,1,0,0,987518.5,6,1343818.031746032,4,1705848.6666666667,666591.1818181818,11,0.0,0,0,527934.1428571428,25391,10.14218944276619,0
20163186,단지 세상의 끝,99.0,2,0,드라마,1.0,2.0,0,1,0,0,0.0,0,1132889.6,2,1466428.2,980.5,2,0.0,0,0,527934.1428571428,16533,9.713174145812621,0
20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,96.0,0,0,애니메이션,1.0,2.0,0,1,0,2,0.0,0,0.0,0,0.0,390659.4285714286,7,0.0,0,1,724451.7142857143,98994,11.502824622790799,0
20168154,딥워터 호라이즌,107.0,1,0,액션,1.0,2.0,0,1,0,2,0.0,0,3013.0,0,3013.0,3962543.0,1,0.0,0,1,724451.7142857143,91981,11.42934818471488,0
20168688,레지던트 이블: 파멸의 날,106.0,3,0,액션,1.0,2.0,0,1,0,2,0.0,0,0.0,0,0.0,1691821.7142857143,7,0.0,0,1,724451.7142857143,748452,13.525763688619135,1
20168689,반지의 제왕 : 왕의 귀환 (확장판),263.0,1,0,판타지,1.0,2.0,0,1,0,2,850071.7142857143,7,1012391.5555555555,5,1285734.25,613157.8333333334,12,0.0,0,1,724451.7142857143,8942,9.09862638234618,0
20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,68.0,0,0,애니메이션,1.0,2.0,0,1,0,2,0.0,0,257765.0,0,356670.0,510493.3333333333,9,0.0,0,1,724451.7142857143,33466,10.418315157681416,0
20167324,라이언,118.0,1,0,드라마,2.0,2.0,0,0,0,2,0.0,0,739727.5,0,1118134.0,490898.0,3,0.0,0,0,1081846.7142857143,76088,11.239658986752758,0
20150964,조작된 도시,126.0,2,1,범죄,2.0,3.0,0,0,0,0,0.0,0,7166132.833333333,1,7804820.0,0.0,0,0.0,0,3,491562.4285714286,2496209,14.730284139547722,2
20165822,매기스 플랜,98.0,2,0,코미디,1.0,2.0,0,1,0,2,0.0,0,51269.0,1,51269.0,420677.0,1,0.0,0,1,724451.7142857143,29393,10.28854585086663,0
20179281,컨택트,116.0,1,0,SF,2.0,3.0,0,0,0,2,0.0,0,4897425.5,1,8795324.0,1573900.5,8,0.0,0,0,1051442.5714285714,650576,13.385614940413706,1
20162873,레고 배트맨 무비,104.0,0,0,애니메이션,2.0,3.0,0,0,0,0,0.0,0,1434413.3333333333,1,1434413.3333333333,2656068.24,25,0.0,0,3,491562.4285714286,118509,11.682752624182495,1
20154342,뚜르: 내 생애 최고의 49일,96.0,1,1,다큐멘터리,2.0,2.0,0,0,0,2,0.0,0,1257398.3333333333,1,2546967.0,0.0,0,0.0,0,0,1081846.7142857143,21667,9.98359179677779,0
20167644,발레리나,89.0,0,0,애니메이션,2.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,1877202.0,4,0.0,0,3,491562.4285714286,168478,12.034566391927585,1
20167716,트리플 엑스 리턴즈,106.0,2,0,액션,2.0,2.0,0,0,0,0,0.0,0,5916878.0,0,10503764.0,574260.0,2,0.0,0,3,501485.85714285716,469043,13.058451859659042,1
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,95.0,1,0,애니메이션,2.0,2.0,0,0,0,0,0.0,0,0.0,0,0.0,431947.0,4,0.0,0,3,501485.85714285716,116312,11.664040112139473,1
20161141,50가지 그림자: 심연,118.0,3,0,드라마,2.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,1471308.888888889,9,0.0,0,3,491562.4285714286,180531,12.103663326360447,1
20161366,"그래, 가족",106.0,1,1,코미디,2.0,2.0,0,0,0,0,0.0,0,3040925.0,1,4559238.0,3836049.777777778,9,0.0,0,1,511205.5714285714,41732,10.63904746172768,0
20163580,그레이트 월,103.0,1,0,판타지,2.0,2.0,0,0,0,0,0.0,0,413317.0,0,799351.0,1342231.1,10,0.0,0,1,511205.5714285714,488683,13.09947134280004,1
20166421,재심,118.0,2,1,드라마,2.0,2.0,0,0,0,0,0.0,0,5889476.333333333,1,7804820.0,182810.0,2,0.0,0,1,511205.5714285714,2418627,14.69871099521164,2
20167362,더 큐어,146.0,3,0,미스터리,2.0,2.0,0,0,0,0,0.0,0,168478.0,0,168478.0,2474863.285714286,7,0.0,0,1,511205.5714285714,150516,11.921831313602558,1
20161744,트롤,92.0,0,0,애니메이션,2.0,3.0,0,0,0,0,0.0,0,1601689.0,1,3701400.0,368820.0,5,0.0,0,1,518175.5714285714,669262,13.413932385923117,1
20167906,마이펫 오지,89.0,0,0,애니메이션,2.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,539187.6666666666,3,0.0,0,1,518175.5714285714,78977,11.276924611653463,0
20156562,루시드 드림,101.0,2,1,SF,2.0,2.0,0,0,0,1,0.0,0,947647.0,1,2496209.0,0.0,0,0.0,0,1,482799.5714285714,92670,11.436810865501256,0
20161723,싱글라이더,97.0,2,1,드라마,2.0,2.0,0,0,0,1,0.0,0,3620958.5,0,7138983.0,2558469.8076923075,26,0.0,0,1,482799.5714285714,311918,12.650498817701097,1
20166101,존 윅 - 리로드,122.0,3,0,액션,2.0,2.0,0,0,0,1,0.0,0,567664.0,0,666285.0,462790.6,10,0.0,0,1,482799.5714285714,255641,12.451533307235414,1
20167922,핵소 고지,138.0,2,0,드라마,2.0,2.0,0,0,0,1,433233.0,2,7018350.666666667,3,13325796.0,1535457.2,5,0.0,0,1,482799.5714285714,147581,11.902139232492342,1
20170241,23 아이덴티티,117.0,2,0,스릴러,2.0,2.0,0,0,0,1,0.0,0,0.0,0,0.0,1264635.8181818181,11,0.0,0,1,482799.5714285714,1666736,14.32637838083987,2
20170509,극장판 소드 아트 온라인 -오디널 스케일-,121.0,1,0,애니메이션,2.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,47670.0,1,0.0,0,1,508996.4285714286,94173,11.452899413974531,0
20165927,문라이트,110.0,2,0,드라마,2.0,2.0,0,0,0,1,0.0,0,0.0,0,0.0,928082.3333333334,3,0.0,0,1,482799.5714285714,164343,12.009717070972346,1
20161827,로건,137.0,3,0,액션,3.0,2.0,0,0,1,1,0.0,0,5932514.0,0,5932514.0,2184319.875,8,0.0,0,0,515064.5714285714,2175541,14.592788386863203,2
20166468,사일런스,160.0,2,0,드라마,2.0,1.0,0,0,0,1,7788.0,1,279118.3333333334,1,410655.6666666667,159595.6,5,0.0,0,0,494486.71428571426,78685,11.273220527856793,0
20150971,해빙,117.0,2,1,스릴러,3.0,2.0,0,0,1,1,0.0,0,3488932.5,0,4559238.0,0.0,0,0.0,0,0,515064.5714285714,1202196,13.999661274159031,2
20158799,눈길,121.0,2,1,드라마,3.0,2.0,0,0,1,1,0.0,0,7804820.0,0,7804820.0,737147.5,4,0.0,0,0,515064.5714285714,124326,11.73067047032264,1
20167363,히든 피겨스,126.0,1,0,드라마,3.0,3.0,0,0,0,0,0.0,0,270535.0,0,533153.0,2183344.4444444445,9,0.0,0,3,428251.4285714286,434208,12.98128126398673,1
20168183,콩: 스컬 아일랜드,118.0,1,0,액션,3.0,2.0,0,0,0,1,0.0,0,5486403.5,0,5486403.5,2475264.185185185,27,0.0,0,0,457840.4285714286,1681972,14.335478067067521,2
20168750,파도가 지나간 자리,132.0,2,0,드라마,3.0,2.0,0,0,0,1,0.0,0,342519.0,0,342519.0,614583.2,5,0.0,0,0,457840.4285714286,74284,11.215664326071453,0
20170761,걸 온 더 트레인,112.0,3,0,드라마,3.0,3.0,0,0,0,0,0.0,0,2284568.0,0,2284568.0,418893.6666666667,6,0.0,0,0,348518.14285714284,27110,10.207694828570066,0
20162181,프리즌,124.0,3,1,범죄,3.0,3.0,0,0,0,0,0.0,0,5218895.166666667,2,5304371.0,0.0,0,0.0,0,3,428251.4285714286,2929585,14.890371674081571,2
20164721,미녀와 야수,129.0,0,0,멜로/로맨스,3.0,3.0,0,0,0,0,721935.0,1,1327233.0476190476,5,2300877.8571428573,3340156.4545454546,11,0.0,0,1,318989.14285714284,5155465,15.455568069019737,3
20167905,비정규직 특수요원,117.0,2,1,코미디,3.0,3.0,0,0,0,0,0.0,0,2457418.0,0,2496209.0,387195.5,4,0.0,0,1,318989.14285714284,143682,11.875364763050788,1
20178942,스페이스 비트윈 어스,120.0,1,0,어드벤처,3.0,3.0,0,0,0,0,0.0,0,2715494.25,1,2715494.25,146110.5,6,0.0,0,1,318989.14285714284,26678,10.19163201806775,0
20167902,보통사람,121.0,2,1,드라마,3.0,3.0,0,0,0,0,0.0,0,6930971.166666667,1,7804820.0,0.0,0,0.0,0,3,428251.4285714286,379023,12.845354806597909,1
20168742,아우토반,98.0,2,0,액션,3.0,2.0,0,0,0,0,0.0,0,1650452.6666666667,1,3944729.0,443958.8181818182,11,0.0,0,3,411204.85714285716,21510,9.976319711185798,0
20170221,골드,120.0,2,0,드라마,3.0,2.0,0,0,0,0,0.0,0,3038848.5,1,6050587.0,524533.3333333334,6,0.0,0,3,411204.85714285716,21477,9.974784434418162,0
20151230,원라인,131.0,2,1,범죄,3.0,2.0,0,0,0,0,0.0,0,5851692.5,1,7138983.0,0.0,0,0.0,0,1,509680.71428571426,432069,12.976342891136701,1
20171801,극장판 암살교실 : 365일의 시간,92.0,1,0,애니메이션,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3,428251.4285714286,25498,10.146394514691288,0
20179442,밤의 해변에서 혼자,100.0,3,1,드라마,3.0,3.0,0,0,0,0,0.0,0,2496209.0,0,2496209.0,0.0,0,0.0,0,3,428251.4285714286,42158,10.649203463768854,0
20171661,아기돼지 3형제와 매직램프,78.0,0,0,애니메이션,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,82734.8,10,0.0,0,3,428251.4285714286,22930,10.040244985890988,0
20170382,개구리왕국 2,84.0,0,0,애니메이션,3.0,3.0,0,0,0,0,0.0,0,669262.0,0,669262.0,0.0,0,0.0,0,3,428251.4285714286,10176,9.227885551191932,0
20167364,미스 슬로운,132.0,2,0,드라마,3.0,2.0,0,0,0,0,0.0,0,5299027.333333333,1,10380296.0,0.0,0,0.0,0,1,509680.71428571426,28451,10.255973735853406,0
20171781,패트리어트 데이,133.0,2,0,드라마,4.0,3.0,0,0,0,0,91981.0,1,1490853.1666666667,1,2743090.5,338492.8,5,0.0,0,1,396325.5714285714,68753,11.138290195654504,0
20163194,공각기동대 : 고스트 인 더 쉘,106.0,2,0,SF,3.0,2.0,0,0,0,0,0.0,0,6437175.333333333,1,6437175.333333333,424135.0,4,0.0,0,1,509680.71428571426,751579,13.529932936268516,1
20167005,데스노트: 더 뉴 월드,134.0,2,0,범죄,3.0,2.0,0,0,0,0,0.0,0,0.0,0,0.0,566679.6923076923,13,0.0,0,1,509680.71428571426,25912,10.16250005226458,0
20161923,시간위의 집,99.0,2,1,미스터리,4.0,2.0,0,0,0,0,0.0,0,743963.8333333334,1,1536633.5,19346.0,1,0.0,0,1,432659.0,119274,11.689187030384307,1
20167901,어느날,113.0,2,1,멜로/로맨스,4.0,2.0,0,0,0,0,0.0,0,2883784.0,1,4559238.0,452668.14285714284,7,0.0,0,1,432659.0,229413,12.343283510585934,1
20164926,분노,141.0,3,0,스릴러,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,2027262.0,2,0.0,0,1,541061.2857142857,5539,8.61974977974133,0
20171381,라이프,103.0,2,0,SF,4.0,2.0,0,0,0,0,0.0,0,27110.0,0,27110.0,0.0,0,0.0,0,1,432659.0,451098,13.019442106590661,1
20173444,링스,102.0,2,0,공포(호러),4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,1593040.0,2,0.0,0,1,396325.5714285714,5296,8.574895901544526,0
20162607,슈퍼 버드,80.0,0,0,애니메이션,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,360981.14285714284,14,0.0,0,1,396325.5714285714,18039,9.800346793616615,0
20040525,패션 오브 크라이스트,126.0,2,0,드라마,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,305076.0714285714,859337,13.663917604364745,1
20151227,아빠는 딸,114.0,1,1,코미디,4.0,2.0,0,0,0,0,0.0,0,1771306.0,1,2674106.0,1353354.3333333333,3,0.0,0,0,273770.14285714284,643185,13.374189230440853,1
20167542,분노의 질주: 더 익스트림,136.0,2,0,액션,4.0,2.0,0,0,0,0,0.0,0,2373637.8333333335,1,3944729.0,1298144.1666666667,12,0.0,0,0,273770.14285714284,3657537,15.112300801432834,2
20170741,지니어스,103.0,1,0,드라마,4.0,3.0,0,0,0,0,0.0,0,290435.3888888889,2,403754.5,0.0,0,0.0,0,0,285377.85714285716,19275,9.866616077760224,0
20173690,흑집사 -북 오브 더 아틀란틱-,100.0,2,0,애니메이션,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,70921.5,2,0.0,0,0,285377.85714285716,17894,9.792276623200125,0
20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,63.0,0,0,애니메이션,4.0,3.0,0,0,0,0,0.0,0,260924.5,0,422855.0,3491432.1666666665,12,0.0,0,0,285377.85714285716,35253,10.470334276979898,0
20174023,극장판 어드벤처 타임: 비밀의 아일랜드,86.0,0,0,애니메이션,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,285377.85714285716,12549,9.43747594455993,0
20161726,임금님의 사건수첩,114.0,1,1,코미디,4.0,2.0,0,0,0,1,0.0,0,4857771.666666667,1,5304371.0,0.0,0,0.0,0,2,243990.42857142858,1626857,14.302161105195003,2
20162871,특별시민,130.0,2,1,드라마,4.0,2.0,0,0,0,1,0.0,0,4368317.0,1,5304371.0,0.0,0,0.0,0,2,243990.42857142858,1351694,14.11686991841943,2
20162722,보안관,115.0,2,1,범죄,5.0,2.0,0,0,1,3,0.0,0,4465533.5,1,7138983.0,0.0,0,0.0,0,3,488082.0,2582007,14.76407794875728,2
20172125,파운더,115.0,2,0,드라마,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,424761.25,8,0.0,0,5,348269.5714285714,25278,10.13772929051637,0
20172541,오두막,132.0,1,0,드라마,4.0,3.0,0,0,0,0,0.0,0,3585448.25,1,6736688.5,1304144.5,6,0.0,0,5,348269.5714285714,51808,10.855319158329374,0
20173121,콜로설,109.0,1,0,액션,4.0,3.0,0,0,0,0,0.0,0,5448432.5,2,5741400.0,0.0,0,0.0,0,5,348269.5714285714,4636,8.441822884391462,0
20174561,더 플랜,102.0,2,1,다큐멘터리,4.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,35705.0,4,0.0,0,5,348269.5714285714,23837,10.079036225042653,0
20179662,파워레인져스: 더 비기닝,124.0,1,0,액션,4.0,3.0,0,0,0,0,0.0,0,29393.0,0,29393.0,354201.25,8,0.0,0,5,348269.5714285714,69418,11.147915884241439,0
20149317,가디언즈 오브 갤럭시,120.0,1,0,액션,7.0,3.0,1,0,0,0,0.0,0,13325796.0,0,13325796.0,10324794.0,1,0.0,0,0,305076.0714285714,1329992,14.100684237026192,2
20172641,마리안느와 마가렛,77.0,0,1,다큐멘터리,4.0,3.0,0,0,0,0,0.0,0,2496209.0,0,2496209.0,77298.0,11,0.0,0,5,348269.5714285714,11503,9.350450079960828,0
20173301,"서서평, 천천히 평온하게",78.0,0,1,다큐멘터리,4.0,2.0,0,0,0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2,243990.42857142858,81741,11.311323224643747,0
20164829,나는 부정한다,109.0,1,0,드라마,4.0,2.0,0,0,0,1,0.0,0,74284.0,0,74284.0,0.0,0,0.0,0,2,243990.42857142858,13966,9.54445268330577,0
20173961,킹 아서: 제왕의 검,126.0,1,0,판타지,5.0,2.0,0,0,0,0,0.0,0,275594.6666666667,1,275594.6666666667,2446932.3214285714,28,0.0,0,0,424524.5714285714,414433,12.93466901289384,1
20174165,극장판 또봇: 로봇군단의 습격,81.0,0,1,애니메이션,4.0,3.0,0,0,0,1,0.0,0,564928.0,1,1351694.0,0.0,0,0.0,0,2,276414.5714285714,128099,11.760566487884825,1
20175142,극장판 쿠로코의 농구 라스트 게임,91.0,1,0,애니메이션,4.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,22409.0,1,0.0,0,2,276414.5714285714,74891,11.223802354722043,0
20161665,스머프: 비밀의 숲,89.0,0,0,애니메이션,4.0,4.0,0,0,0,2,0.0,0,0.0,0,0.0,451098.0,1,0.0,0,2,289688.14285714284,420615,12.949475582421162,1
20163603,가디언즈 오브 갤럭시 VOL. 2,135.0,1,0,액션,5.0,2.0,0,0,1,3,1329992.0,1,3492247.777777778,2,7327894.0,3225572.230769231,13,0.0,0,3,488082.0,2728692,14.819333297942825,2
20173061,슈퍼 빼꼼: 스파이 대작전,76.0,0,1,애니메이션,5.0,2.0,0,0,1,3,0.0,0,187683.66666666666,1,356670.0,1175812.0,4,0.0,0,3,488082.0,86822,11.371626842506773,0
20174061,보스 베이비,97.0,0,0,애니메이션,5.0,2.0,0,0,1,3,0.0,0,27110.0,0,27110.0,362924.5714285714,7,0.0,0,3,488082.0,2443328,14.708872011659727,2
20174501,오즈의 마법사 2,87.0,0,0,애니메이션,5.0,2.0,0,0,1,3,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3,488082.0,7588,8.934455109403913,0
20170321,목소리의 형태,129.0,0,0,애니메이션,5.0,1.0,0,0,1,3,17687.0,1,1375074.8333333333,1,3962543.0,528053.4285714285,14,0.0,0,2,868497.2857142857,282256,12.550573282412968,1
20156708,석조저택 살인사건,108.0,2,1,스릴러,5.0,1.0,0,0,1,3,0.0,0,4543020.5,1,7804820.0,0.0,0,0.0,0,2,868497.2857142857,347567,12.758715608296711,1
20163185,언노운 걸,106.0,1,0,드라마,5.0,2.0,0,0,1,3,0.0,0,0.0,0,0.0,225035.0,2,0.0,0,3,488082.0,13135,9.48311183169221,0
20179382,에이리언: 커버넌트,121.0,2,0,SF,5.0,1.0,0,0,1,3,22409.0,1,1650489.1666666667,1,4668709.0,2008430.8,10,0.0,0,2,868497.2857142857,1301602,14.079107139739872,2
20164844,불한당: 나쁜 놈들의 세상,119.0,3,1,범죄,5.0,2.0,0,0,0,0,0.0,0,4763295.30952381,3,7804820.0,0.0,0,0.0,0,0,424524.5714285714,941921,13.755677747582409,1
20175262,겟 아웃,103.0,2,0,공포(호러),5.0,2.0,0,0,0,0,0.0,0,3701400.0,0,3701400.0,1479635.923076923,13,0.0,0,0,424524.5714285714,2116245,14.565154322291843,2
20174721,로스트 인 파리,82.0,1,0,멜로/로맨스,5.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,430522.5714285714,10653,9.273690687476945,0
20172522,정글북,62.0,0,0,애니메이션,5.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,430522.5714285714,7139,8.87346805533363,0
20170982,캐리비안의 해적: 죽은 자는 말이 없다,128.0,1,0,액션,5.0,2.0,0,0,0,0,0.0,0,207256.66666666666,3,447474.0,3190080.785714286,14,0.0,0,2,444527.14285714284,3031761,14.924654526621207,2
20174602,노무현입니다,109.0,1,1,다큐멘터리,5.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,380374.22222222225,9,0.0,0,2,449412.0,1843179,14.427002898730395,2
20174644,길,86.0,1,1,드라마,5.0,3.0,0,0,0,2,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,843047.4285714285,15053,9.619399015594476,0
20169348,대립군,129.0,2,1,드라마,5.0,2.0,0,0,0,1,0.0,0,5304371.0,1,5304371.0,1944173.6363636365,11,0.0,0,3,515060.0,832111,13.631722326128124,1
20173642,너와 100번째 사랑,116.0,1,0,드라마,5.0,3.0,0,0,0,0,0.0,0,0.0,0,0.0,511666.93333333335,15,0.0,0,2,449412.0,70574,11.16443125312169,0
20168261,원더 우먼,140.0,1,0,액션,5.0,2.0,0,0,0,1,0.0,0,24551.0,0,24551.0,2376846.1379310344,29,0.0,0,3,515060.0,2149915,14.58093932957316,2
20174803,7번째 내가 죽던 날,98.0,2,0,드라마,5.0,2.0,0,0,0,1,0.0,0,0.0,0,0.0,129048.71428571429,7,0.0,0,3,515060.0,30971,10.340838849506614,0
20175461,암살교실: 졸업편,117.0,1,0,액션,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4,337838.85714285716,3772,8.235625719964311,0
20162629,하이큐!! 끝과 시작,88.0,1,0,애니메이션,11.0,2.0,0,0,0,0,0.0,0,71295.0,0,71295.0,513526.2,5,0.0,0,0,305076.0714285714,104286,11.554901992760385,1
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,78.0,0,0,애니메이션,6.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3,550519.1428571428,103135,11.543803784615164,1
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,57.0,0,0,애니메이션,6.0,3.0,0,0,0,1,33466.0,1,140021.55555555556,1,353132.6666666667,338118.3333333333,15,0.0,0,3,550519.1428571428,61644,11.029147402302653,0
20166488,미이라,110.0,2,0,액션,6.0,1.0,0,0,1,1,0.0,0,2122097.6666666665,1,5932514.0,1525108.0,14,0.0,0,1,570480.2857142857,3673396,15.116627404994146,2
20175581,파워배틀 와치카: 와치가면의 역습,73.0,0,1,애니메이션,6.0,3.0,0,0,0,1,0.0,0,353132.6666666667,1,353132.6666666667,0.0,0,0.0,0,3,550519.1428571428,19331,9.869517032964975,0
20160483,꿈의 제인,104.0,3,1,드라마,5.0,2.0,0,0,0,1,0.0,0,3460862.3333333335,1,5304371.0,526654.7,10,0.0,0,3,515060.0,12652,9.445649620189263,0
20166384,하루,90.0,2,1,스릴러,6.0,3.0,0,0,0,0,0.0,0,3062460.3333333335,1,4559238.0,0.0,0,0.0,0,1,452917.0,1124197,13.932580450505654,2
20162343,악녀,123.0,3,1,액션,6.0,3.0,0,0,0,1,0.0,0,5304371.0,1,5304371.0,0.0,0,0.0,0,1,713336.4285714285,1200590,13.998324493519908,2
20168041,용순,104.0,2,1,드라마,6.0,3.0,0,0,0,1,0.0,0,1402910.1666666667,1,1626857.0,489623.8,5,0.0,0,1,713336.4285714285,3763,8.23323750070527,0
20173833,심야식당 2,107.0,1,0,드라마,6.0,3.0,0,0,0,1,0.0,0,0.0,0,0.0,484098.625,16,0.0,0,1,713336.4285714285,30833,10.336373256220284,0
20158485,옥자,120.0,1,0,어드벤처,6.0,3.0,0,0,0,0,0.0,0,2594133.0,1,2929585.0,322558.6666666667,9,0.0,0,1,439359.14285714284,279444,12.540560772249352,1
